"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29"
"292";-0,50227075511223;-0,498810403649996;-0,476605155732713;-0,503318850837746;-0,527124225869102;1,48652486497748;-0,0933316340110692;-0,251335870338097;0,393249460378552;-0,0612577665468842;-0,488574079560545;-0,462859492516352;-0,251442327543981;-0,367603143448239;-0,829452792012371;-1,13035799297012;0,300190745847521;-0,617300016953747;-0,407466219322747;0,484555783732155;1,42384076105008;0,596650685310329;0,000398625363634145;0,839050326770246;-0,542310079494756;-0,503318850837746;-0,486477377040525;-0,983057689248022;0,326089445591722
"293";-0,50056978628564;-0,496746453756595;-0,477140667185411;-0,502469108564177;-0,52493313956305;1,29061342566772;-0,0499874068900134;-0,211572681930508;0,392372420621811;-0,0930816770976012;-0,494823433801198;-0,459424408849905;-0,260081659820622;-0,203337098688394;-0,707023340131847;-1,09221254764317;0,293726946272476;-0,621666326595318;-0,407466219322747;0,484555783732155;1,28497316760345;0,457290915684917;-0,00449538187167468;0,905872335688067;-0,540130841608083;-0,502469108564177;-0,487402778475362;-0,983057689248022;-1,03758392466168
"294";-0,499206622702435;-0,494905737769738;-0,477706462347143;-0,501728570116928;-0,522927418214083;1,20727061246132;-0,0128823186590237;-0,171988632069908;0,428906580309765;-0,0820699433430256;-0,491454509682247;-0,459424408849905;-0,264958796093459;-0,0467882848462934;-0,575680628385776;-1,04293176916912;0,382326182702506;-0,671655187842212;-0,274639406924896;0,484555783732155;1,14610557415683;0,317931146059505;-0,0208023284377574;0,903363741173905;-0,538082357994609;-0,501728570116928;-0,487945043227586;-0,983057689248022;-0,571259092522873
"295";-0,498711857446955;-0,497057718408963;-0,477991531583066;-0,502505794224581;-0,524179184480917;-0,383683203830831;-0,0435899782938907;-0,146754632930217;-0,498230321613867;-0,0226065810683216;-0,491976692920686;-0,477861017320549;-0,252504020947251;-0,015714208424184;-0,463976911810813;-1,1052526368496;-0,0257153177280212;-0,0597292877638717;-1,31043486569448;0,484555783732155;1,0072379807102;0,178571376434093;-0,0402131194264673;1,12652687461471;-0,536156783397946;-0,502505794224581;-0,48916787073244;-0,983057689248022;-0,0699784702538844
"296";-0,497811043464567;-0,499836098106885;-0,478999634770852;-0,502973323106024;-0,524119890838475;-0,791533737484099;-0,0837652224021928;-0,134984129015097;-0,699940949409844;-0,0761236071155652;-0,513874699693868;-0,483304048444194;-0,256224062685376;-0,0560763498672262;-0,383225062410847;-1,14502166628034;-0,114388080360252;0,111721907383659;-1,13697093112697;0,484555783732155;0,868370387263575;0,0392116068086814;-0,0232494703160151;0,861451373434923;-0,535193280957434;-0,502973323106024;-0,490590803492201;-0,983057689248022;-0,680968064240987
"297";-0,497887817383518;-0,502078291388215;-0,479884695558104;-0,503397341087912;-0,524094487575719;-0,725603924756171;-0,113696658763395;-0,13183834820845;-0,690933316022465;-0,093632263785342;-0,519231289043001;-0,483304048444194;-0,264679097493981;-0,114885147632296;-0,331170237342486;-1,18195005075175;-0,117171019307338;0,10842670652259;-1,13697093112697;0,484555783732155;0,729502793816949;-0,100148162816731;0,0202544285798037;0,946414699864357;-0,535193280957434;-0,503397341087912;-0,491761726562328;-0,983057689248022;-0,995361791472734
"298";-0,498636789615092;-0,503912813163848;-0,48023627312182;-0,503531286406135;-0,524016566845456;-0,70708713354241;-0,135769807724613;-0,133946038246828;-0,690933316022466;-0,0925861490786445;-0,518759639666344;-0,483154696980435;-0,272231416664912;-0,176001465024545;-0,302565333104218;-1,21889879502715;-0,101464775760723;0,0981947951822025;-1,16244473755851;0,484555783732155;0,590635200370323;-0,239507932442142;0,00321282074467474;0,744022309573745;-0,535033697171058;-0,503531286406135;-0,492422825151939;-0,983057689248022;-0,777889750075971
"299";-0,497875874773907;-0,501765072475067;-0,479800914965889;-0,502690928836396;-0,522786553566013;0,790514104542288;-0,0915699011267949;-0,126372329916992;0,265307456927126;-0,0294338559961472;-0,499422015223565;-0,483138102373353;-0,261207131142277;-0,136710564606277;-0,271298831436625;-1,19911324572943;0,482065360140867;-0,275516737120414;-0,644026604527555;0,484555783732155;0,451767606923697;-0,378867702067554;-0,0137884060338672;1,19705352510411;-0,535033697171058;-0,502690928836396;-0,492937088827536;-0,983057689248022;0,220884128669755
"300";-0,497485180830788;-0,499191833892384;-0,479864205042673;-0,501789144114351;-0,520951596499857;1,01672453111217;-0,0424271830165449;-0,11001798612532;0,435897757307266;-0,0679749241371617;-0,494334939803949;-0,466510306074896;-0,261978147529701;-0,0688820568650137;-0,231814651593557;-1,16097095592495;0,552983763194514;-0,403433271254466;-0,454561683350259;0,484555783732155;0,312900013477071;-0,518227471692966;0,00526857529908098;1,91616310981151;-0,533291042223807;-0,501789144114351;-0,493376910616486;-0,983057689248022;2,06633919748986
"301";-0,495642606775902;-0,494408872378082;-0,48162384647304;-0,50015193987441;-0,516023329287179;1,69904900700752;0,0405651715328638;-0,0795476505016995;0,921950347351083;-0,0389590056938727;-0,480454972433874;-0,461581707770861;-0,2544067506015;0,0670720642879675;-0,171221964229625;-1,07825640943363;0,823437408511747;-0,639812193610872;-0,00129565536418023;1,21481486762361;1,42384076105008;-0,657587241318378;-0,0231502037532622;1,95703701929148;-0,53165294657339;-0,50015193987441;-0,493825952272132;-0,983057689248022;1,39519807671222
"302";-0,492568237843579;-0,487551128082846;-0,485678727423389;-0,497767371948074;-0,507396801748012;2,02819396334476;0,153499013008604;-0,0315117934982395;1,33651822979878;-0,0367016002741855;-0,462869188532951;-0,444937316865323;-0,246731422067155;0,253904960476096;-0,082887659433926;-0,954705473464848;1,184445389891;-0,841497411114037;0,44667901359477;1,29595476583377;1,42384076105008;-0,79694701094379;0,0129781867760179;1,95969971728027;-0,528984511611261;-0,497767371948074;-0,494112451092737;-0,983057689248022;0,782531558537188
"303";-0,490596001170008;-0,48394765909403;-0,486295902374602;-0,49593052946314;-0,503185132618157;1,28207828449977;0,207378562758173;0,0182046333097172;0,832461734011007;-0,0585598917770044;-0,464469427489448;-0,439925745525867;-0,245847356455017;0,377814628016492;0,0142154851978441;-0,839979604350981;0,929366904952294;-0,949973860518816;0,446679013594769;1,29595476583377;1,28497316760345;-0,936306780569202;0,008688029010322;1,60103658856826;-0,524249756675024;-0,49593052946314;-0,494484660525931;-0,983057689248022;-0,0738382531600107
"304";-0,488888207995059;-0,4813282468831;-0,486591346617716;-0,494394850655489;-0,499878119727067;1,06778931482316;0,241913590599578;0,0652128474060888;0,753830296234017;-0,0811339459738963;-0,475367897014257;-0,443858667404841;-0,251473895111041;0,463417100321658;0,110160993534178;-0,758436892823723;0,839320878948099;-0,804310679304491;0,207203209760667;1,29595476583377;1,14610557415683;-1,07566655019461;-0,00560123087963063;1,36481966001128;-0,519988477232412;-0,494394850655489;-0,494460074214754;-0,983057689248022;-0,571458116427669
"305";-0,486107286041852;-0,480891547371357;-0,484552778673176;-0,492756793260658;-0,498635852806992;0,592493115904915;0,238309308076507;0,10206432313135;0,360290180408328;-0,0628544679413025;-0,477153426797303;-0,451127105307761;-0,251477670752407;0,48145665902772;0,190766077920628;-0,726917033866111;0,629557254824981;-0,566669838702107;-0,216370073967455;1,29595476583377;1,0072379807102;-1,21502631982003;-0,016388173841926;0,985248729324096;-0,516153325734059;-0,492756793260658;-0,494626031815245;1,01716203232688;0,297123092675663
"306";-0,482386310103228;-0,479842357455962;-0,480279600105479;-0,490445596655134;-0,49823932781182;0,69784018495894;0,244199015513843;0,132779394745095;0,482856269820414;-0,0742516123772866;-0,482661617731789;-0,453118458157877;-0,254736356075733;0,498406023013975;0,258866233858592;-0,709464931867643;0,502324957389838;-0,54896817894074;-0,329611465551389;1,29595476583377;0,868370387263575;-1,35438608944544;0,024417548173959;0,498651275773497;-0,512701689385542;-0,490445596655134;-0,494640373830106;1,01716203232688;0,43979860074286
"307";-0,478631212422853;-0,478890849928805;-0,477548859308809;-0,488606194705512;-0,497273113545213;0,653244713091325;0,24763925574099;0,158072180801424;0,499861130929021;-0,0578441290829714;-0,477625076173954;-0,453101863550789;-0,253076077908309;0,516421086084363;0,317189810266844;-0,675450110313565;0,503882954897601;-0,690629812959019;-0,15893679118757;1,21481486762361;0,729502793816949;-1,35438608944544;0,0501857670441811;0,620337659098215;-0,509595216671877;-0,488606194705512;-0,494672814101807;1,01716203232688;-0,143893189747846
"308";-0,474831756478184;-0,478031674944273;-0,475645599224376;-0,487080753756568;-0,49612095520646;0,608169954845114;0,248917750239428;0,178574253663331;0,515568667838463;-0,0891174529459476;-0,480892932569335;-0,446895480501269;-0,260466477427526;0,535703980997678;0,367962610608299;-0,643864918870494;0,471517878190016;-0,709869304359684;-0,158936791187571;1,13367496941344;0,590635200370323;-1,35438608944544;-0,00359520477053259;0,663707278389011;-0,506799391229577;-0,487080753756568;-0,494559785365669;1,01716203232688;-0,170789989634085
"309";-0,473886584231515;-0,478870729227799;-0,47424823924871;-0,486227598863426;-0,495799780600297;0,157216083246956;0,221878572706216;0,189311216538461;0,124303523779736;-0,0360408962488966;-0,481701474357882;-0,463689222870566;-0,252169605212275;0,511721581002074;0,403464288443523;-0,712620832270709;0,129067494445291;-0,123551517300215;-1,09893052651237;0,484555783732155;0,451767606923697;-0,378867702067554;-0,0113270337445602;0,525149199283602;-0,481636962248898;-0,486227598863426;-0,494811795055297;1,01716203232688;0,672761992907466
"310";-0,473961652063378;-0,480596614982947;-0,474004052686646;-0,486069765208196;-0,495726455135719;-0,13360415488321;0,181203915360698;0,189379464595526;-0,117028254345311;-0,0756831377653926;-0,490090095414076;-0,460005220097852;-0,255787729754968;0,448480156024183;0,418373290511263;-0,77646560899948;0,0318010046305721;-0,215861859824829;-1,09893052651237;0,484555783732155;0,312900013477071;-0,518227471692966;-0,0104783009719763;0,449884715995969;-0,481636962248898;-0,486069765208196;-0,495132100053783;1,01716203232688;-0,249566015792712
"311";-0,475959480043265;-0,482827802176163;-0,474146730613056;-0,486147402303473;-0,495740615448524;-0,352412430086062;0,133921442295409;0,179528406405535;-0,299126398788294;-0,0795923032482421;-0,495733043313316;-0,464386196368109;-0,26026392762894;0,355921914577494;0,410553510145527;-0,858978854297136;-0,0443805251146461;-0,0677910600701647;-1,32154286542868;0,484555783732155;0,174032420030445;-0,657587241318378;-0,0403775096869676;0,15491510882951;-0,482882354117793;-0,486147402303473;-0,495436697131221;1,01716203232688;0,920499461569165
"312";-0,480518144742032;-0,486365980198483;-0,475731326046025;-0,486889647060514;-0,495661880188739;-0,761505861665412;0,067344623336596;0,157699746514998;-0,648261537840264;-0,0637904653104318;-0,500180023150331;-0,473529824871549;-0,25990717737624;0,194174934724774;0,369789524796647;-0,896588027410837;-0,196926328019574;0,229607006739362;-0,947689564262381;0,484555783732155;0,0351648265838189;-0,79694701094379;0,0015425269052327;0,0618376443395397;-0,484928499126627;-0,486889647060514;-0,495974864164913;1,01716203232688;-0,674657922665419
"313";-0,483027798848276;-0,487541986603665;-0,476119779546964;-0,487158390851856;-0,495813260132546;-0,291995792366894;0,0426884802773225;0,135071367828299;-0,217731332234906;-0,0633499959602592;-0,500129489288548;-0,473612797906969;-0,259450105250803;0,0642389416051372;0,309456939916108;-0,931510831016416;-0,33963228466752;0,0444518173918479;-0,947689564262381;0,484555783732155;-0,103702766862807;-0,936306780569202;-0,00560673044466727;0,166950468818743;-0,488197722871679;-0,487158390851856;-0,496324194669645;1,01716203232688;1,146533964573
"314";-0,483862075434242;-0,485786254757375;-0,475926192538996;-0,486721575546565;-0,495142144054494;0,401498094768436;0,0675442280705125;0,122175932754322;0,34601270690366;-0,0429782885142904;-0,485390446268137;-0,465232521329405;-0,253207244578126;0,0228197452658678;0,252354229130313;-0,972262002863076;0,0959724310104186;-0,225595692122652;-1,0274512938402;0,484555783732155;-0,242570360309433;-1,07566655019461;-0,016839003073411;0,111992060011353;-0,491205408717124;-0,486721575546565;-0,496621962216204;1,01716203232688;1,57163572411426
"315";-0,482696817953232;-0,482419900354635;-0,473545513024815;-0,484748228278733;-0,493572629975566;0,822986347058486;0,117980186380008;0,12242589505741;0,677446853088553;-0,0576789530766392;-0,474222462813813;-0,449799536741019;-0,25160901214791;0,0668819430581165;0,216072578639904;-0,964323774776372;0,394751562206303;-0,393165129570273;-0,588733952970433;0,484555783732155;-0,381437953756059;-1,21502631982003;-0,30190781925481;-0,0319950085709328;-0,492392909450788;-0,484748228278733;-0,495937301745047;1,01716203232688;0,203718809514545
"316";-0,481912017892806;-0,479665610388757;-0,469337642590199;-0,482495046205942;-0,493226792543664;0,760950140930509;0,156231224872048;0,130639440093709;0,677446853088554;-0,0939075571291823;-0,474845713775817;-0,439494285741678;-0,260472320944499;0,162203798575747;0,207383847810994;-0,956952562981577;0,393066268193681;-0,394411873915475;-0,588733952970433;0,484555783732155;-0,520305547202685;-1,35438608944544;-0,048318706390451;-0,236662893166537;-0,492392909450788;-0,482495046205942;-0,495252982750426;1,01716203232688;-0,691004485063771
"317";-0,480712638670044;-0,476565077744201;-0,464574048732397;-0,480017484396263;-0,492979226638941;0,944816699725645;0,198389822916509;0,146042483268342;0,821893701127645;-0,0790967752292854;-0,47031451083583;-0,439494285741678;-0,264472375624223;0,284132840864879;0,226446004367466;-0,931999191193099;0,515240204961712;-0,465118695566858;-0,41519021291017;0,403415885521993;-0,659173140649311;-1,35438608944544;0,010040508113763;0,0355851732186107;-0,525793795939756;-0,480017484396263;-0,494890334660465;1,01716203232688;-0,19692961194193
"318";-0,47907820723987;-0,473156434458054;-0,459026173575668;-0,477300186061608;-0,49302163723986;1,18053399953896;0,243534679009947;0,167822744658805;0,966468641047322;-0,0787113645478769;-0,465581172448702;-0,434947363400581;-0,268076633583096;0,420274470933555;0,270741077483458;-0,890544104041222;0,644011879421713;-0,537161991715144;-0,239965304760064;0,322275987311832;-0,798040734095937;-1,35438608944544;-0,00913414198976747;0,181446103152934;-0,525793795939756;-0,477300186061608;-0,494218650297978;1,01716203232688;-0,591247201218874
"319";-0,476135207013314;-0,469529829765646;-0,458137803380095;-0,475355846060135;-0,490060288933938;1,2885194182631;0,289943209716195;0,194969519879468;1,10131543067619;-0,0792068925668536;-0,461033124888123;-0,430317468024063;-0,271564974082767;0,563317464204313;0,336694865916285;-0,835107763993383;0,765828881408301;-0,60628119889236;-0,0775991797323079;1,62051435867441;1,42384076105008;-1,35438608944544;0,0159172512084854;0,477882824728717;-0,524130294550552;-0,475355846060135;-0,493407302028911;1,01716203232688;-0,610494389239596
"320";-0,472293098891458;-0,465966899491414;-0,457795407019719;-0,473472080056073;-0,486687983891712;1,29230086172906;0,332843516948527;0,22567453493963;1,19577519424233;-0,0833913513935835;-0,457765268492736;-0,425836924111304;-0,275999285723538;0,705963772867342;0,419890995307798;-0,771708525404172;0,853241390624822;-0,656165251832013;0,0366609206120675;0,565695681942316;1,42384076105008;0,457290915684917;-0,00419895034356255;0,824353451396537;-0,521476326816159;-0,473472080056073;-0,492179010899357;1,01716203232688;-0,753042305249015
"321";-0,467966462036645;-0,462989721778549;-0,458534930822981;-0,47230752362693;-0,483679688074378;1,16439201963648;0,363757047877648;0,256714917679208;1,20593752636112;-0,0930816770976012;-0,45746206532203;-0,422617570336955;-0,282884549558783;0,840222080589485;0,515091446355802;-0,711698045351215;0,860783446813175;-0,661461595633007;0,0475837491755209;0,646835580152477;1,42384076105008;0,317931146059505;-0,00250426744132653;0,764245387846251;-0,517902346552595;-0,47230752362693;-0,491058284881236;1,01716203232688;-0,700971444573247
"322";-0,462334668559625;-0,459892985261029;-0,459488063456808;-0,471770889199143;-0,481698912086559;1,26132625898902;0,394743745984017;0,288038923052725;1,31675787534704;-0,0527236728870922;-0,444778066014181;-0,422285678195268;-0,277751214251417;0,936453759827179;0,611782504514646;-0,612524413525554;1,19824962161703;-0,849900779732993;0,463981336351052;0,727975478362638;1,42384076105008;0,178571376434093;-0,00694146609799693;0,876493420935353;-0,513763544167949;-0,471770889199143;-0,489807797776297;1,01716203232688;0,901961173050922
"323";-0,457322184695495;-0,456766686140677;-0,460728615833006;-0,4705193109709;-0,478033025306713;1,25810176666043;0,42431462518809;0,319293213116303;1,41465589141953;-0,0795372445794781;-0,450656838601754;-0,41999562241764;-0,280642866300011;1,02884183219197;0,70884602807413;-0,530337369362534;1,0548292325083;-0,834397798178202;0,369078675414929;0,727975478362638;1,28497316760345;0,0392116068086814;-0,00296944251540341;0,962657098707557;-0,507851638498819;-0,4705193109709;-0,488571994162774;1,01716203232688;0,283905245176713
"324";-0,453886125300546;-0,454357732105501;-0,461444072996883;-0,469218249758864;-0,474779636538887;1,09365352292543;0,440284495685948;0,347642325784358;1,35742339724452;-0,091540034371967;-0,450656838601754;-0,416377998073265;-0,2867561316906;1,10872249849037;0,80353911194836;-0,454020828354015;1,02839403700178;-0,84616142558837;0,369078675414929;0,727975478362638;1,14610557415683;-0,100148162816731;0,00174268992297165;1,17419325816088;-0,502649161509982;-0,469218249758864;-0,487413022771691;1,01716203232688;-0,978871380113491
"325";-0,451746692092368;-0,452814935020045;-0,460855355537302;-0,467565688730849;-0,472101187256861;0,892638942173033;0,440841145891889;0,370438233884166;1,18808244130859;-0,0445199312399246;-0,441998703616044;-0,422020164481919;-0,279003154675703;1,15809403312548;0,889826825914771;-0,352345473105752;1,09459005676905;-1,04798795260614;0,664344997000248;0,971395172993122;1,42384076105008;-0,239507932442142;-0,00872338497975652;1,82256768502399;-0,49807098175981;-0,467565688730849;-0,486506061070242;1,01716203232688;0,193953337077003
"326";-0,449238744073212;-0,450882474710768;-0,4606128313066;-0,465919099787079;-0,469098364362743;0,941186193580848;0,44731792894252;0,390031843471934;1,32004024047813;-0,0650568146922056;-0,445047579943697;-0,418833999921739;-0,277669574802113;1,20212790931364;0,968251472909441;-0,257932643232365;0,826621253567033;-1,14782417921641;0,664344997000248;0,971395172993122;1,28497316760345;-0,378867702067554;-0,011237384985857;1,98479613722594;-0,493002078669764;-0,465919099787079;-0,485289380143196;1,01716203232688;-0,219709474272777
"327";-0,446730796054062;-0,448454348148883;-0,460438808322947;-0,46406519420428;-0,465621311212693;1,00882476354369;0,461256277690138;0,408626808875205;1,47850516944201;-0,0701222122193208;-0,445552918561539;-0,417805134282509;-0,277877997020728;1,24657409680417;1,04047363152298;-0,170263586921363;0,623405642911688;-1,22353552887242;0,664344997000249;0,971395172993122;1,14610557415683;-0,518227471692966;-0,010817583958097;1,94079797536353;-0,488642822012323;-0,46406519420428;-0,483965475581254;1,01716203232688;-0,116899341076347
"328";-0,441535760871525;-0,440709186029736;-0,464148680927532;-0,460650015167029;-0,455302884791006;1,77830890736977;0,561361093418621;0,444474694634148;2,2009896546244;0,0157693110663606;-0,411914211233816;-0,410553290986677;-0,253539745376752;1,31505438233538;1,11286139146941;-0,0102985585480579;1,40306336217649;-1,48191232807148;1,4172028005388;1,21481486762361;1,42384076105008;-0,657587241318378;-0,119064137684156;1,91978804157922;-0,484893861286924;-0,460650015167029;-0,481891688528211;1,01716203232688;1,03867138294195
"329";-0,434042626381643;-0,429355254760323;-0,470040730453148;-0,455431266685675;-0,43931876713187;2,02526204081016;0,715647069116984;0,505475845087008;2,54630270181474;0,00040794247874292;-0,385350244555886;-0,379753700238243;-0,235327355952227;1,41196543612469;1,19144723896766;0,171698474364767;1,74793143117538;-1,62623322969378;1,73784690903141;1,29595476583377;1,42384076105008;-0,79694701094379;0,00609564977239817;2,0301431936505;-0,476648902180132;-0,455431266685675;-0,479277344105671;1,01716203232688;3,55790710244537
"330";-0,428990902514497;-0,423909854452037;-0,468327991484818;-0,450983770227724;-0,432234926623134;1,28649723986983;0,765444790926984;0,564709365554752;1,52387827656672;-0,00977791124423146;-0,387051551235954;-0,378359753243163;-0,221325069764692;1,41295345429748;1,25452670724045;0,34069571921239;1,15150413435959;-1,72103651837135;1,73784690903141;1,29595476583377;1,28497316760345;-0,936306780569202;0,00054645709487012;1,75195115078394;-0,464327470464083;-0,450983770227724;-0,477151311141366;1,01716203232688;-0,117280639349397
"331";-0,423986949085795;-0,419479348104288;-0,464293126066053;-0,446317866117133;-0,42697610188834;1,15219002286928;0,795398200895846;0,618371407715223;1,51794051699376;-0,0914849757031829;-0,407922036152855;-0,374294074507511;-0,231659595117881;1,38330508395236;1,29866490416163;0,497621732285183;1,1342493080237;-1,72377920686152;1,73784690903141;1,29595476583377;1,14610557415683;-1,07566655019461;-0,00457654020731893;1,6187422630239;-0,454223896456919;-0,446317866117133;-0,475028351465955;1,01716203232688;-0,73551440789101
"332";-0,420356395762834;-0,417691155479158;-0,455704385849819;-0,441686088202263;-0,42620574502211;0,838494374931534;0,779791286563294;0,658031399978216;1,08458788995193;-0,0513472061677702;-0,408056793117616;-0,386524299928629;-0,229792047522574;1,30374064122596;1,31700066188187;0,554013118224579;0,86520141695573;-1,27886632714898;0,88179845990018;1,29595476583377;1,0072379807102;-1,21502631982003;-0,00728104047067395;1,1475888078443;-0,445938965771044;-0,441686088202263;-0,473132473692447;1,01716203232688;0,778651577660525
"333";-0,416067292823955;-0,414437861379211;-0,448555560341066;-0,437034687724843;-0,423998785210474;1,02034666111089;0,788073577407831;0,691494529959453;1,29093002523517;-0,0608723558654557;-0,408006259255827;-0,383603649081797;-0,230778408411696;1,25116240581232;1,32045188262458;0,606585178589844;0,675833330343298;-1,34133581389152;0,883797862296692;1,29595476583377;0,868370387263575;-1,35438608944544;-0,00473231923879355;1,23074127074983;-0,439155758315004;-0,437034687724843;-0,471037856570204;1,01716203232688;0,593482988019144
"334";-0,412075049038356;-0,41246486296516;-0,443165567560665;-0,433320051320103;-0,421926477703501;0,836703062422267;0,77437749282479;0,715395710443852;1,13047676506705;-0,0757932551029208;-0,408292617805941;-0,379388618882387;-0,235955926591408;1,19484851943144;1,31119848551788;0,655402091786161;0,572370040677582;-1,37476125135483;0,883797862296691;1,21481486762361;0,729502793816949;-1,35438608944544;-0,00257636085487151;1,24377219944438;-0,433583092494678;-0,433320051320103;-0,469103391947199;1,01716203232688;-0,549685196823066
"335";-0,408255120048635;-0,411592124204791;-0,438786014815095;-0,430339981278357;-0,420317781079342;0,651277705656575;0,742758045793163;0,727892395037013;0,956914689264111;-0,0650017560234415;-0,411846832751436;-0,386142623965691;-0,237681423219635;1,12560265235652;1,28902240059141;0,650522265436228;0,412353997700888;-1,14186870495894;0,402614153292095;1,13367496941344;0,590635200370323;-1,35438608944544;-0,0112327864490405;0,959722477669741;-0,408196503757627;-0,430339981278357;-0,467021750933638;1,01716203232688;0,262400318156786
"336";-0,40480541195698;-0,410881167866188;-0,433646029230065;-0,427360764391513;-0,419449065904664;0,587447052176009;0,709550527996468;0,730932782813064;0,956160886091347;-0,0939075571291823;-0,416007454038336;-0,381529323196261;-0,247539559796816;1,0569141874302;1,25662708523772;0,64599099811129;0,410826618063644;-1,14253526557894;0,402614153292095;0,971395172993122;0,451767606923697;-1,21502631982003;-0,011375640227961;0,801587623526006;-0,408196503757627;-0,427360764391513;-0,464747175672598;1,01716203232688;-1,0233985451107
"337";-0,401821465640319;-0,410299476316421;-0,428699225233242;-0,424614458790492;-0,418850849455415;0,526434224367737;0,675528514464727;0,726237496648807;0,956160886091347;-0,0931367357663652;-0,415771629350011;-0,381529323196261;-0,256473386702458;0,992744068112135;1,21702035901549;0,642536737787348;0,415174857538894;-1,14525460795025;0,409833804454691;0,971395172993122;0,312900013477071;-1,35438608944544;-0,0137852951138755;1,09390500020478;-0,409361465398187;-0,424614458790492;-0,462671681236828;1,01716203232688;-0,941459319712732
"338";-0,401478542135658;-0,408867931543824;-0,424168893552981;-0,421845118007354;-0,417802977902968;0,629048882500093;0,656903447529725;0,718579324652384;1,10387486769443;-0,0772247804910068;-0,410903533998127;-0,381529323196261;-0,260224412399325;0,949817829476238;1,17617681287297;0,654984865401546;0,536149985061273;-1,19064205524219;0,559869128052214;0,890255274782961;0,174032420030445;-1,35438608944544;-0,0750458186045652;1,18961572711303;-0,410479828573124;-0,421845118007354;-0,460625553783869;1,01716203232688;0,303989910024546
"339";-0,404397657142985;-0,40861194854879;-0,41979669677115;-0,419557809738837;-0,417549569970554;0,404150788047973;0,619919496039925;0,704704666012985;0,847514559011115;-0,0778854845162957;-0,410903533998127;-0,381330187911246;-0,263896213739749;0,895986222562317;1,1320171880328;0,6665438410433;0,427525178495323;-1,23380848957908;0,559869128052214;0,8091153765728;0,0351648265838189;-1,35438608944544;0,00018439362813818;0,967672179013063;-0,411553457221066;-0,419557809738837;-0,458779531585819;1,01716203232688;-0,494786620272229
"340";-0,403699867524051;-0,405669075775646;-0,415991452680845;-0,416682677748953;-0,415589655607706;0,844273695615799;0,628714962518683;0,69544758533464;1,25926081923053;-0,0456761632841502;-0,4010325863296;-0,381313593304164;-0,258106323595378;0,888505944040032;1,0950935965018;0,707380383877769;0,581587538698908;-1,35098092685713;0,848361981492094;0,727975478362638;-0,103702766862807;-1,35438608944544;-0,00546848871915781;0,976720975484028;-0,41258414072309;-0,416682677748953;-0,456796577293541;1,01716203232688;-0,113097688914691
"341";-0,401693509108728;-0,400906361591122;-0,412491943767106;-0,413177064293029;-0,41209295716212;1,17818084322926;0,667071335619992;0,696077563538602;1,54620671282874;-0,0523382622056836;-0,388230674677588;-0,366693744462904;-0,254632783041672;0,916657320548456;1,071560722495;0,77640731695521;0,885048470774417;-1,43772327180875;1,14647737353199;0,646835580152477;-0,242570360309433;-1,35438608944544;-0,00853670072262812;0,997286294201398;-0,437320544771657;-0,413177064293029;-0,454558540022729;1,01716203232688;0,131016460886184
"342";-0,396365399133342;-0,392805508549296;-0,411836894524146;-0,408697147949138;-0,40391844755631;1,68688367346042;0,758408766181909;0,715716696327076;1,94091753804733;-0,0183670635728076;-0,365069321359799;-0,354115032293018;-0,241704716432449;0,989061320345455;1,06818156726956;0,880199294353033;1,33226604683667;-1,56594230395141;1,52689793710993;1,37709466404393;1,42384076105008;-0,936306780569202;-0,0115412931284989;0,899084067000798;-0,437320544771657;-0,408697147949138;-0,451935317210028;1,01716203232688;-0,0937347320384571
"343";-0,390426509980495;-0,383276562791665;-0,412665829713593;-0,40358248436475;-0,393054803344045;1,80786479563658;0,868860122815785;0,754567511615375;2,15022254941948;-0,00669462579296312;-0,340695155359187;-0,333620692543919;-0,226366276260798;1,06410583629767;1,08148873209635;1,00417515847773;1,63699409816767;-1,67751672733935;1,79137839103621;1,45823456225409;1,42384076105008;-1,07566655019461;-0,0253176577952009;0,547799059751473;-0,4353870276159;-0,40358248436475;-0,448992472351944;1,01716203232688;0,46412828783729
"344";-0,386045278338871;-0,379001657143763;-0,408296430096823;-0,399395200149213;-0,38906206274373;1,13098702853862;0,887920038459522;0,789641207518041;1,3458105230978;-0,0316912614158545;-0,349673338136194;-0,334931666503579;-0,219262817868049;1,06127274427653;1,09153003353291;1,11020565876407;1,21376209232563;-1,69219682847487;1,70426527885002;1,45823456225409;1,28497316760345;-1,21502631982003;0,0196690778553368;0,265476270920889;-0,431217256478269;-0,399395200149213;-0,446453935722213;1,01716203232688;1,21398287032823
"345";-0,380781999672818;-0,374641471159972;-0,402426076200814;-0,394853003498131;-0,385828603344314;1,16492950606151;0,906918032188004;0,821680235299076;1,42671991955137;-0,0491999180856312;-0,355333130656033;-0,335230369431097;-0,217667459697985;1,05276960690475;1,09774895961074;1,20646514884456;0,946334870730833;-1,72523116812801;1,68320655755459;1,45823456225409;1,14610557415683;-1,35438608944544;-0,00315927465146031;-0,100342092311602;-0,427297671608896;-0,394853003498131;-0,443417867767551;1,01716203232688;1,43083419360608
